"NBa7we src","d4r55","RfnDt","eaLgGf","hCCjke","rsqaWe","wiI7pd","dSlJg","znYl0","dSlJg 2","znYl0 2","fontBodySmall","fontBodySmall 2","kyuRq"
"https://lh3.googleusercontent.com/a-/ALV-UjXSTI6yjKb0aD0Z5fXMZg2ahO2oNUQIZMiouwiQNEfhzgHgvcWt=w72-h72-p-rp-mo-ba4-br100","Lusyana","Local Guide · 73 reviews · 144 photos","","","6 years ago","Nice campus. Spacious too, and busy. Including one campus that is quite large.  It's not difficult to find either because it's right next to the main road. The security guard is also friendly, so don't be afraid to ask questions.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUQC39qlEu0nOMroq6C1KVPLGCzW70UGM3Jyv5h3ABSd7NDeTY=w72-h72-p-rp-mo-br100","Dhany Setyowati","13 reviews · 21 photos","","","11 months ago","The most comfortable place to study.... Thank you friends of the 2020 F.Psi Masters study program","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWe1LD0wtm0rBLsUREXfqR6nxRVIEpr1YwDZqJaBR3bBhEaZYvkOg=w72-h72-p-rp-mo-ba5-br100","Ahmad Syarifudin","Local Guide · 267 reviews · 550 photos","","","a year ago","I'm not a student there, but have visited there.

The campus is very spacious, and the buildings have a modern feel. The layout of …","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjX46DqJgNN8WcDUYxSFrRGsq5ZHP2R13OqQf-NF8k3TdE_j2u9U=w72-h72-p-rp-mo-ba2-br100","reginavironica wendi","Local Guide · 9 reviews · 29 photos","","","2 years ago","Great Place, Best Education, Good People ♥️
An ideal campus for studying, improving hard skills and soft skills outside of lecture hours and also increasing socialization skills because students come from …","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXnlOz2PooBorXcU5njifmxrGxsX07cej3c9d-jDWSAgG_qUUO9jg=w72-h72-p-rp-mo-ba7-br100","Eko Fajar","Local Guide · 1,026 reviews · 5,332 photos","","","a year ago","Attending a friend's wedding at Balairung.
You can park the car some distance away, so walking is quite tiring. Incidentally, my wife was wearing high heels, she said her feet were a bit scratched. …","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocJDW9mr0_iaZHSh8cF6CXIItKUaIuMNcgLj_dWJX7iZPE15pOio=w72-h72-p-rp-mo-ba3-br100","LATIFA NURRAMADHANI","Local Guide · 19 reviews · 66 photos","","","2 years ago","Cool campus, private sector with A accreditation. The staff on duty are very friendly. The library is quite large and complete. But the wifi is a bit slow and the BRI ATM is super slow. …","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXVLxxNN7AtaY9f_loTdUcyM8g8DNBzO8zDmuQAr0pT2bXnDfg=w72-h72-p-rp-mo-ba6-br100","Rifqi Riyanto","Local Guide · 461 reviews · 1,490 photos","","","5 years ago","The only university in the city of Salatiga. The atmosphere is shady and comfortable. Kamous also has a large area. There are also quite a lot of majors and faculties offered. Because it is a Christian university, in several corners of the campus there are Christian knick-knacks and symbols","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUZINqyLAILtj-xSaOiSRz0IW9xy4zo60Bu5yTlSgXVi4yaZ4g5=w72-h72-p-rp-mo-ba5-br100","Atex LW","Local Guide · 206 reviews · 918 photos","","","5 years ago","When this building was used for shelter, hmmm... the parking was quite far, but it was as fun as an auditorium on a campus...","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUsrPmkASBej-Sm043U0Tij6BKHOAuD7L0VoftjIHxHW53tiXSg=w72-h72-p-rp-mo-ba5-br100","Eder Timanta Sitepu","Local Guide · 180 reviews · 1,171 photos","","","2 years ago","I visited this campus in 2015. This campus is nicknamed the ""Mini Indonesia"" campus. This nickname is certainly not without reason. It is nicknamed the ""Mini Indonesia"" campus because students studying at this campus come from all corners …","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXiex1knDtDJec5AOdTCam056B2SiCmkyNJhoEahwDjeW_2ofqE=w72-h72-p-rp-mo-br100","Fakultas Biologi UKSW","1 review · 39 photos","","","3 years ago","SWCU Biology Faculty

Study program: …","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWYLt-fAR9FEefsuNjKagVUqbjHJbUCWAM5BDcjf9omRAeTNbi0=w72-h72-p-rp-mo-ba4-br100","Sussy widya","Local Guide · 32 reviews · 108 photos","","","7 years ago","Satyawacana Christian University is also called a mini-Indonesia, the diversity of ethnicities, nationalities, languages ​​and religions is there, a reflection of a harmonious life between religious communities... producing professional professionals that are needed in society.","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVA-ox-cuwJcRaqjBh6zR8VDRAWNwgdR11-AlImLk2hIsG0X7PKPQ=w72-h72-p-rp-mo-ba4-br100","Slamet Effendy Yusuf","Local Guide · 116 reviews · 32 photos","","","a year ago","A campus with very good tolerance, the students are friendly, high quality and extraordinary","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocKkjI5Ql7F9mtLycZuEKQm_XQt-0ze2hzOo1rY7knwxs9bNrNk=w72-h72-p-rp-mo-ba4-br100","Putra Tambunan","Local Guide · 51 reviews · 274 photos","","","4 years ago","This building, which has a large and spacious area, is often used for various events and functions such as graduations and seminars. This place can also be rented for weddings or private events. The environment is also clean.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjU4gjCCBOafcWFkqzlOLImzFxYkbzzGcC3hGeIrmFt-nZmM83c7=w72-h72-p-rp-mo-ba5-br100","aris","Local Guide · 151 reviews · 786 photos","","","a year ago","One of the campuses in the city of Salatiga with a cool atmosphere.","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUFMuoQqdVVPhE3G8xO2eSKWjyImgEMMXI6ekWLXMunjrrp23cy=w72-h72-p-rp-mo-ba4-br100","Yuhono Indra Pitarto","Local Guide · 120 reviews · 54 photos","","","3 years ago","Cool, nice place, comfortable campus for students","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWMph6NwYA3aPfTXCytt7DcvRn8llM3XpdyCTjiHE_7tkykx-Bd0Q=w72-h72-p-rp-mo-ba2-br100","ynhuluu","Local Guide · 13 reviews · 10 photos","","","7 years ago","This place is where I studied, I really recommend studying here because the environment is cool and the people are friendly. Cheap affordable cost of living. You can get to know people in various regions and even abroad.","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVb-NG4ih7Rz_BwCpTgj-qV268YwdDLZ9jIzu9PMw-MRtO385qD=w72-h72-p-rp-mo-ba3-br100","R. Maretta Magdalena","Local Guide · 15 reviews · 18 photos","","","2 years ago","The green campus, which is located in the city of Salatiga, is also known as the mini Indonesian campus.","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXob3IUFWtnSH8h7obsPeATdlmgtO9c8N81qjnP9-Xekzbg8dug=w72-h72-p-rp-mo-ba3-br100","Anastasia Ella","Local Guide · 32 reviews · 75 photos","","","3 years ago","The campus atmosphere is green, shady, cool, and really comfortable for studying","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocJHodMsZqyUi3Ycdb7it7DgliAoxTczvW4GuJajTtzAGdzlDw=w72-h72-p-rp-mo-br100","Vionetta Kriselfira","2 reviews","","","11 months ago","I am a 2007 UKSW alumni of the psychology faculty. Thank you UKSW for adding a lot of color to my life, a university that was never in my mind and finally became a choice and left me with many beautiful memories in my life. UKSW will always …","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUhToxB4hWtiFURrOb1fpk9ToReIfHjoRl4C_b-x0QtNlAF3bI=w72-h72-p-rp-mo-ba5-br100","Galeri Anak Kampung","Local Guide · 131 reviews · 935 photos","","","a year ago","Dapoer Kakmoy selling on a futuristic campus in Salatiga City, guys 🧋🥤 …","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVTsDCtF0LIW-nTVxaqG6gubMwszqHVHnlAh8qaEKov4zBBm9NHLQ=w72-h72-p-rp-mo-ba6-br100","Edi S. Mulyanta","Local Guide · 633 reviews · 3,457 photos","","","6 years ago","A comfortable, shady campus, good for studying for students.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUVBKmg-MBKk3ZNaUXocZ_ZwS1jwiKMgBktf6m-HcxrEixqNLpL=w72-h72-p-rp-mo-br100","agus salim","2 reviews · 1 photo","","","7 months ago","Success for Satya Wacana Christian University, hopefully it will always create generations of the nation's children who are capable and have noble morals.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWwZ1KS6ohx0swYJu_lbXsCO2-cgEx2kRKSIjG-oOFXqg_nK_En=w72-h72-p-rp-mo-ba5-br100","Abdul Wahab","Local Guide · 127 reviews · 961 photos","","","6 years ago","UKS multipurpose building.
Usually used for seminars, workshops, graduations and also rented for wedding receptions for the general public.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocITcH31HvA2Zev2p57ISEZW7N6K8ivpqEyfWZdU-7y4iUSlCA=w72-h72-p-rp-mo-br100","liya mazidatun","104 reviews · 168 photos","","","6 years ago","First came here because there was a wedding of Misua's friend's child...shady, lots of trees, spacious...neat","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUvulVZEDqCsenLrhF_6B2RvdULRl8wLhZMxrJv7hWot-GpKP3f=w72-h72-p-rp-mo-ba5-br100","Devy S Ratnanda","Local Guide · 228 reviews · 455 photos","","","a year ago","The campus is wide, there are many study program choices","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjX95kARPM9BpXk19NiEN0jeLEnn9xqG3uACJzcyA81ANTtE048=w72-h72-p-rp-mo-ba2-br100","HIJRAH TOTAL","Local Guide · 15 reviews · 6 photos","","","a year ago","The campus is good, the accreditation is good,
But the campus does not provide a place of worship, especially for Muslim students or lecturers, there should be one even if it is only 3x4.
Because here the tolerance is really good.","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUqeBPmNDNz3mFyLcv7dgCEgUmihOEW-on44_BayyzdRZuVUkOc=w72-h72-p-rp-mo-ba5-br100","Revannue Edward Allan (Revan)","Local Guide · 87 reviews · 707 photos","","","6 years ago","Strategic location and one of the favorite universities","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXdOr-0ex2Lve0q4b3D7kj80Fbi3KuUckrSTx7ALa1UGu-uxZDD=w72-h72-p-rp-mo-ba2-br100","Rizky Dewi Darma Kusuma","Local Guide · 33 reviews · 9 photos","","","5 years ago","The place is spacious, there are 2 levels inside, nice, neat, and can also be rented out for weddings","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjW2VVEF2mYjoMXymhBuZeT8Fx0u6wNWcKboyxlYhxODh_XZqEUcFQ=w72-h72-p-rp-mo-ba8-br100","Yabuana “Yat” Banamtuan","Local Guide · 419 reviews · 15,120 photos","","","3 years ago","One of the oldest Christian campuses in Central Java, Salatiga.

People who study here come from various islands in Indonesia","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocJdidekBPxpLwmB77BQdoWhxwxqlmxTK9KzT0ROOwqo7AHSRg=w72-h72-p-rp-mo-br100","Bastan Pinem","8 reviews","","","a year ago","The services, programs, facilities and equipment are quite good, just please pay attention to the guardianship schedule which always runs after the semester break without a clear date. It's a pity that students from outside the area who want to go home have to wait in boarding houses without clarity.","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUVrorrN_xl8PqD1sGqZfuY4NyLHigrUv2JuKjsOhlrYGgCWDc=w72-h72-p-rp-mo-br100","Happy MeaL","2 reviews · 11 photos","","","6 months ago","A Very Trusted University with good attitude and fast in service","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUgqzrjczoIgkIV81WuMEaoZk8wPo1CdAJLOLd1Jv5eHW0g2Gg=w72-h72-p-rp-mo-ba5-br100","Anastasia Ela","Local Guide · 139 reviews · 773 photos","","","3 years ago","The campus, which is nicknamed Mini Indonesia, is very green, shady and cool. In short, it is guaranteed to be very comfortable for studying. The library is also very spacious, clean, and of course there is a cafe on campus too. So you can learn while hanging out 😇👍 …","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjV9uPZyrMfysbaKzZaFm2cE50_r572h6rMVS_z9wPMbrl2rkyEP=w72-h72-p-rp-mo-ba3-br100","Alberth Beiter Cahya Manisa","Local Guide · 17 reviews · 13 photos","","","2 years ago","One of the best private campuses in Central Java. The atmosphere is nice and comfortable because there are still large trees on campus.
In the future, parking facilities will be further improved considering that every time new students are admitted, the parking lot is always full.","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjViJpCEdX6oOgtx-geTIhdLPGlVqZmbk9gXRP4RMDDsIBj_qbnsAQ=w72-h72-p-rp-mo-ba5-br100","Misrina","Local Guide · 80 reviews · 702 photos","","","3 years ago","Beloved proud campus. Indonesia Mini is here. Integrated campus from KB-SD-SMP-SMA-University. The place is clean, the building is high level, comfortable for studying, complete with access to learning and facilities. …","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocLun2zgSBhsDgDcisNTB1MRmAGA1Yoz73PMYJjSDK2rBHP83w=w72-h72-p-rp-mo-br100","Duwi Fitriyani","6 reviews · 2 photos","","","a year ago","At the BCA ATM in the UKSW, the security guard was rude, I asked where to park my motorbike so it wouldn't disturb me, I followed the directions but why was my motorbike's rearview mirror being turned around to make a toy? Security guards create security units as well as riot units","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUmXA7k33R4iQkvB_fncJI2TGKA6SU3bG-zbe9-u-WVgIbKORaecA=w72-h72-p-rp-mo-ba6-br100","Yohana Ratnasari","Local Guide · 708 reviews · 665 photos","","","2 years ago","Green campus that has many faculties.
The place is comfortable, the library is complete.
The accreditation is OK. …","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUU6k1mNFqbTlAtneutiB0KeVcIqzUy4I4wifBcL36bVK49nFM=w72-h72-p-rp-mo-ba5-br100","Rohmah Khasanah","Local Guide · 123 reviews · 722 photos","","","3 years ago","Even though I've only been a PPG Daljab 2019.1 student for about 2 months, I feel like I'm already attached to this very comfortable campus. Always longing to go to this campus again, lots of memories with friends from various regions. Lots …","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWH509l6_5IKcN4e90ghV8wYWYzIBK6LY6imt_JQadYy4Jhv5YK=w72-h72-p-rp-mo-ba3-br100","Macpartland Qiuzhi","Local Guide · 29 reviews · 3 photos","","","a year ago","There is absolutely no public WiFi... although there is one that is not locked and can connect but can only be used on a limited basis, very disrespectful...","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWWAIJcNMqiPF2DtLRel5TmnfyKPhGdEBu1a2gbn1GbnjYoU7knqQ=w72-h72-p-rp-mo-ba5-br100","Lintang Permata","Local Guide · 91 reviews · 155 photos","","","6 years ago","Comfortable campus. The campus complex is not too big so it makes it easier if you are late for class hehe. For the canteen, the place is not clean and not well lit (indoor) and the motorbike parking lot is often full so you have to park in …","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocJCD4-vOrdcYr1MpydlVZ1gREuKi6zX2YpJ9tEokXrYw3aBxg=w72-h72-p-rp-mo-ba3-br100","Aulia hs","Local Guide · 39 reviews · 24 photos","","","a year ago","Does this campus have any connection with Gamsa Organic, he has deceived many people, is irresponsible, the previous BCA Bank account number was in the name of Purwanto, now changed to CV Rahmat Jaya","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWpgG6RYUWr9kXx4BI8btCjBO1e0GyR_NVRgowblPuqkXiZUqRZ=w72-h72-p-rp-mo-ba6-br100","Adi","Local Guide · 258 reviews · 3,912 photos","","","3 years ago","The campus atmosphere is very beautiful and cool, because it is located on a plateau and is decorated with various trees that grow towering in various places, making it comfortable for studying. The place is very spacious and kept clean.","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjU1ha4v8E6HqG0dTHGRdU-gmQcj14bOsL2iurZ33Artt2933QAb=w72-h72-p-rp-mo-ba4-br100","Des Stone","Local Guide · 181 reviews · 86 photos","","","a year ago","My campus first. 25 years ago graduated from building C. Lots of memories. Learn to truly survive. Especially the assessment using the pure relative system.😄😄😄 …","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVbFEXYwRqsIufz6Nx8jrUE-JhxzMS9hzwSMrqWyZD0ab6GuLlF=w72-h72-p-rp-mo-ba2-br100","hesty nova sari","Local Guide · 10 reviews · 13 photos","","","7 years ago","cool campus, every building has an elevator, so you don't need to get tired of climbing the stairs
stable wifi …","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVnayt3GaAWGKtk03hqvN0EHYO6zJRN-S3s8wNPK6nYTtCoUEBy=w72-h72-p-rp-mo-ba4-br100","Kresna Duta","Local Guide · 39 reviews · 14 photos","","","6 years ago","Satya Discourse Green Campus, often referred to as Mini Indonesia. Because at this university various tribes and ethnicities from all over Indonesia are here. Together in harmony. The environment is comfortable and cool, there are lots of trees inside. Very happy to spend time on campus. Don't forget to hang out in the shade.","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVQPPsYjuvGQddNmPnLQyM6j9-c_czMMZWoQylgFXCGZ4G7-RxyRg=w72-h72-p-rp-mo-ba5-br100","Any Martha Woelan","Local Guide · 73 reviews · 699 photos","","","6 years ago","Green campus with various ethnicities studying there. Lecturers and teaching staff are competent and friendly. Has a hall for various events and worship purposes. Lots of canteens, bank sub-branches, post office, comfortable classrooms, cool laboratories and nice corners for photos","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVkl9IJgd6syczU3fhiXzpTj4ztXAKy4P47xlglxqLHrXoX6tS_=w72-h72-p-rp-mo-ba4-br100","dian rema nugroho","Local Guide · 122 reviews · 171 photos","","","3 years ago","Unique campus, car parking is increasingly narrow on campus, regulations need to be tightened. Greening is needed to make the campus more comfortable","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVb4wrQYcQzF9ztJap6THXAhTSinXR91fJJvnyojlnRySgwBmoV=w72-h72-p-rp-mo-ba4-br100","Perdana Sigit Nugroho","Local Guide · 99 reviews · 20 photos","","","5 years ago","4 years of studying here, many memories have been etched in the city of Salatiga. A campus that truly represents a mini-Indonesia, other campuses should emulate UKSW as an example of a campus that prioritizes tolerance towards ethnic, …","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjW1xo0pzliBPGWZ9Y6g8nlmmaUc-YMrChnQoM42e1vGWpU4Sw3S6g=w72-h72-p-rp-mo-br100","Wawan Enoch","4 reviews","","","2 years ago","On the Satya Wacana Christian University Campus, diversity looks beautiful.
This is mini Indonesia, students from 34 provinces study in this place, even though they are different, they are still one...","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXKnyfjsEjAdEJN77dzpFGzVFVvLgcwLXTom-aibYocSCpdbAo=w72-h72-p-rp-mo-ba3-br100","ricky reza","Local Guide · 55 reviews · 63 photos","","","4 years ago","the most beautiful place to study.. cool.. really learning..","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWOIX8RdhNcLiPE4AEzBkZqO22y4XSXZz60mX_ZmzLDxkld8cg=w72-h72-p-rp-mo-ba5-br100","DEWI ANDRIYANI Haryanto","Local Guide · 273 reviews · 255 photos","","","4 years ago","I am a UKSW alumnus and this is a private university with good quality and quality. Many great people have been born here and it has been around for a long time and Salatiga is a very good city and very pleasant because it is cheap. The …","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWOU5EtLOrty_-hpelvRbKUNCSM3-7NgesJhi01S-XoRHRfxfBuHA=w72-h72-p-rp-mo-ba5-br100","Ernist Liyanto","Local Guide · 110 reviews · 1,284 photos","","","7 years ago","The largest university in the city of Salatiga. Has produced many reliable and qualified graduates. It has a fairly complete faculty with laboratory support and adequate practice areas with qualified teachers. It could be called a mini …","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXoAH7oHvLOZ0c5L51-YGP9JQTlsmcvw6-1Ar97iySc0s4_u7cDzQ=w72-h72-p-rp-mo-ba6-br100","andin af","Local Guide · 216 reviews · 1,698 photos","","","3 years ago","Satya Wacana Christian University (SWCU) is one of the oldest private universities in Indonesia. This university is located in Salatiga, Central Java. ""Satya Wacana"" comes from Sanskrit, which means ""loyal to the word or words of God"". UKSW …","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUW4x1uZweFRkRU_jCEIaP8nZB6WpuL4LtzS4CsYkK0azLr0Ak=w72-h72-p-rp-mo-br100","zaku pertama","5 reviews","","","10 months ago","Monique Rijkers graduated from this university
be a great person who is pro Israel
. …","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVR1MEVrB0YGIW7lS5_0iVRpc6wAMFKcPe3dUY41iXKpCQ1Ln94=w72-h72-p-rp-mo-ba4-br100","Ahmad Qohar","Local Guide · 137 reviews · 220 photos","","","3 years ago","Nice, beautiful place, cool weather
For lectures, I don't know for sure (because I don't study here) but the building and equipment are complete","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocIlVH4nMhvWS5o48nNmUZTr6DefN-qGpNvlJXKiSZdjuF9qyA=w72-h72-p-rp-mo-ba3-br100","Budi Siswanto","Local Guide · 59 reviews · 44 photos","","","3 years ago","Fun place to study. The academic quality is very good (Accreditation A). Many of the teachers have Doctoral and Professor qualifications. The campus environment is cool.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWtDAw9Ja5chgl0Gkg3fgo9nvihv-K5xYurwwLLoOboqKf7qrW2Dw=w72-h72-p-rp-mo-ba3-br100","Nadias Rushendro","Local Guide · 23 reviews · 37 photos","","","3 years ago","Congratulations on holding the 2021 UKSW anniversary... always prosperous UKSW ❤️","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWEYuSIjeC0y1R_OOn1k-yOoz365KgkyILJR0daQ19DHFpUuSQ5=w72-h72-p-rp-mo-ba5-br100","Cak Memet","Local Guide · 345 reviews · 1,364 photos","","","2 years ago","There is a cultural arts performance event","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWYWCwGMXqo22F9-NlGBGqWYPTVwTV8W924QddmMkY7fnUuu_lM=w72-h72-p-rp-mo-ba3-br100","Daniel S Eka Candra W","Local Guide · 26 reviews · 9 photos","","","3 years ago","A place to gain a lot of knowledge and a place to share a lot...

There are many lessons about the true meaning of life 😁 …","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWmKsMx20DQ0_juS-LCYdvGhHYGmVhYf--FBhcOZf78ASakBeHs=w72-h72-p-rp-mo-br100","Veny Ashmara","2 reviews","","","11 years ago","Now the campus is my inspiration... when I'm confused.. anxious... and lost hope. ..
Hi friend... seek knowledge as high as possible... because now I'm stranded in …","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXyUGCf9l2PFfoMCwhHXj5UhpeDupyvWylQyzow8bk5VJTNZW8=w72-h72-p-rp-mo-br100","Jonathan Hendri","1 review","","","9 years ago","I entered UKSW in the class of 2014. Yesterday I was very proud to be able to study at Satya Wacana Christian University where the students come from various islands, so UKSW is called the Mini Indonesia Campus because many people from …","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocIRI_QzkWfdEJ_qiMry3hAbO2oQMIx6X9-A2j4Oz4Xpj-coSg=w72-h72-p-rp-mo-ba3-br100","Ema Rahmawati","Local Guide · 16 reviews · 55 photos","","","8 years ago","A place of learning that respects each other's religions. Have high tolerance. Upholding cultural, ethnic, ethnic and religious diversity. Therefore, this campus is nicknamed mini Indonesia.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUfVWgZpYYrmrBjpWjOvuNkgjurVtw2vGME2kSYq_VTnwvJ-Pou=w72-h72-p-rp-mo-br100","Maria Rosalia Selo","1 review","","","11 months ago","I have never been to this place, but the online service is very good by responding to all questions given","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXZjJqXGlbr6DDBxRGyE-daWgDAhkbpWgt0cSb_PgY4lJohOfE=w72-h72-p-rp-mo-ba5-br100","Fajriani Fajriani","Local Guide · 77 reviews · 1,730 photos","","","6 years ago","Local guide via sis brooo heuheuheu","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXTznO0Kb6uKrOXaCpy6fsFFQf8X-qov-gOW02X2jEZLbyNwAE=w72-h72-p-rp-mo-br100","Eko Budisantoso","2 reviews · 11 photos","","","3 years ago","It was on this campus that my idol @Sandyriaervinna (the beautiful violinist from the Godfather of Broken Hearts, the late Didi Kempot) studied art👍🙏🎼🎤🎻🎸❤️❤️❤️❤️❤️ …","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjX7YTD-Y-ALYLtLiWtIr0TziQvEFBRWNqq17_7Sq3NjHyg9C18r=w72-h72-p-rp-mo-ba6-br100","Dedi Sunandar","Local Guide · 396 reviews · 2,215 photos","","","2 years ago","Another test in February","","Like","","Share","Translated by Google","・","See original (Indonesian)"
